"id","job_number","part_number","description","quantity","due_date","created_date","priority","status","routing","estimated_hours","customer","order_date","promised_date","outsourced_vendor","lead_days","link_material","material","routing_modified"
"9dba44d8-79cf-48e3-a535-fb8cc5e89cb2","S60074","PART-S60074-160","Slide Bar/Wiper","8","""2025-09-03T05:00:00.000Z""","""2025-07-23T05:00:00.000Z""","Normal","Scheduled","[{""name"":""VMC-004"",""sequence"":0,""machineType"":""VMC-004"",""estimatedHours"":1.17,""compatibleMachines"":[""VMC-004""]}]","1.17","STOCK","""2025-07-23T05:00:00.000Z""","""2025-09-03T05:00:00.000Z""",,,"true","UHMW WHT FLT .375X1.437X85.5""","false"
"a003defa-bd40-4277-9d0f-cb1665f88418","60109","PART-60109-48","Cylinder Rod End","33","""2025-09-09T05:00:00.000Z""","""2025-07-29T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":1.35,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-002"",""sequence"":1,""machineType"":""VMC-002"",""estimatedHours"":7.6,""compatibleMachines"":[""VMC-002""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","8.95","MCLANAHAN","""2025-07-29T05:00:00.000Z""","""2025-09-09T05:00:00.000Z""",,,"true","CRS 1018 .75"" X 1.5"" X 144""","false"
"a182526d-8f90-4eba-ba15-bd7d5b513302","60245","PART-60245-146","Shaft Bearing House","5","""2025-09-04T05:00:00.000Z""","""2025-08-07T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.5,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-004"",""sequence"":1,""machineType"":""LATHE-004"",""estimatedHours"":2.25,""compatibleMachines"":[""LATHE-004""]},{""name"":""VMC-004"",""sequence"":2,""machineType"":""VMC-004"",""estimatedHours"":2,""compatibleMachines"":[""VMC-004""]},{""name"":""INSPECT-001"",""sequence"":3,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","4.75","MAREL POUL","""2025-08-07T05:00:00.000Z""","""2025-09-04T05:00:00.000Z""",,,"true","SS 304 RND 2.25 X 12'","false"
"a494bcf8-e0c7-4795-90d5-db0e6a4d07dc","60089","PART-60089-34","Arm right side- model 12","5","""2025-08-20T05:00:00.000Z""","""2025-07-23T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""LATHE-006"",""sequence"":0,""machineType"":""LATHE-006"",""estimatedHours"":4.33,""compatibleMachines"":[""LATHE-006""]},{""name"":""BLAST-001"",""sequence"":1,""machineType"":""BLAST-001"",""estimatedHours"":0.52,""compatibleMachines"":[""BLAST-001""]},{""name"":""HMC-002"",""sequence"":2,""machineType"":""HMC-002"",""estimatedHours"":6.58,""compatibleMachines"":[""HMC-002""]}]","11.43","MAREL POUL","""2025-07-23T05:00:00.000Z""","""2025-08-20T05:00:00.000Z""",,,"true","CUSTOMER PROVIDED","false"
"a4c5c4ab-a17a-490b-8308-f44d08f249d1","60190","PART-60190-114","Stuffing Tube End #17","30","""2025-09-09T05:00:00.000Z""","""2025-08-05T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.15,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-001"",""sequence"":1,""machineType"":""LATHE-001"",""estimatedHours"":4.5,""compatibleMachines"":[""LATHE-001""]},{""name"":""VMC-002"",""sequence"":2,""machineType"":""VMC-002"",""estimatedHours"":3,""compatibleMachines"":[""VMC-002""]},{""name"":""ASSEMBLE-001"",""sequence"":3,""machineType"":""ASSEMBLE-001"",""estimatedHours"":0.5,""compatibleMachines"":[""ASSEMBLE-001""]}]","8.15","MAREL POUL","""2025-08-05T05:00:00.000Z""","""2025-09-09T05:00:00.000Z""",,,"true","9715034","false"
"a59a8bc0-9ac8-43c6-a057-10c642bcad1f","60189","PART-60189-113","Rod - Prop","4","""2025-09-15T05:00:00.000Z""","""2025-08-04T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.33,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-006"",""sequence"":1,""machineType"":""LATHE-006"",""estimatedHours"":0.78,""compatibleMachines"":[""LATHE-006""]},{""name"":""OUTSOURCE"",""notes"":""Outsourced to: BARRETT PL"",""sequence"":2,""machineType"":""OUTSOURCE"",""operationType"":""OUTSOURCE"",""estimatedHours"":0,""compatibleMachines"":[""OUTSOURCE-01""]},{""name"":""INSPECT-001"",""sequence"":3,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","1.11","VERMEER","""2025-08-04T05:00:00.000Z""","""2025-09-15T05:00:00.000Z""","BARRETT PL","14","true","CRS 1018 RND .625 X 144""","false"
"a63e7996-88f3-47f1-bd1a-98e39be0a0b2","60105","PART-60105-44","Spacer, bearing","3","""2025-08-29T05:00:00.000Z""","""2025-07-28T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-006"",""sequence"":1,""machineType"":""LATHE-006"",""estimatedHours"":2.5,""compatibleMachines"":[""LATHE-006""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","2.50","MCLANAHAN","""2025-07-28T05:00:00.000Z""","""2025-08-29T05:00:00.000Z""",,,"true","7786T293","false"
"a65b466b-1fb4-4396-9ba0-2449844fadd5","60137","PART-60137-70","Adaptor #12","25","""2025-09-04T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.15,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-001"",""sequence"":1,""machineType"":""LATHE-001"",""estimatedHours"":7.75,""compatibleMachines"":[""LATHE-001""]},{""name"":""VMC-002"",""sequence"":2,""machineType"":""VMC-002"",""estimatedHours"":1.75,""compatibleMachines"":[""VMC-002""]},{""name"":""INSPECT-001"",""sequence"":3,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","9.65","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-09-04T05:00:00.000Z""",,,"true","SS 303 RND 1.0 X 12 FT","false"
"a6a29617-e87f-49bf-828d-73782807c3f0","60236","PART-60236-141","Guard Heater Reclaim","12","""2025-08-15T05:00:00.000Z""","""2025-08-06T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":2.25,""compatibleMachines"":[""WJ-001""]},{""name"":""BENDING-001"",""sequence"":1,""machineType"":""BENDING-001"",""estimatedHours"":2.35,""compatibleMachines"":[""BENDING-001""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","4.60","NCS INC","""2025-08-06T05:00:00.000Z""","""2025-08-15T05:00:00.000Z""",,,"true","9232T211","false"
"a8f841a9-29f9-493d-95cc-724ccad2de68","60176","PART-60176-104","Bracket","1","""2025-08-28T05:00:00.000Z""","""2025-08-04T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.38,""compatibleMachines"":[""WJ-001""]},{""name"":""BENDING-001"",""sequence"":1,""machineType"":""BENDING-001"",""estimatedHours"":0.28,""compatibleMachines"":[""BENDING-001""]},{""name"":""BLAST-001"",""sequence"":2,""machineType"":""BLAST-001"",""estimatedHours"":0.08,""compatibleMachines"":[""BLAST-001""]}]","0.74","MAREL POUL","""2025-08-04T05:00:00.000Z""","""2025-08-28T05:00:00.000Z""",,,"true","SS 304L SHT .105 (12GA) 48X96","false"
"af571248-9243-4dd1-a7b2-af6996dc40ce","60031","PART-60031-2","Rod - U Shape - Rub Guard","4","""2025-09-12T05:00:00.000Z""","""2025-07-21T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.47,""compatibleMachines"":[""SAW-001""]},{""name"":""BENDING-001"",""sequence"":1,""machineType"":""BENDING-001"",""estimatedHours"":0.52,""compatibleMachines"":[""BENDING-001""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","0.99","VERMEER","""2025-07-21T05:00:00.000Z""","""2025-09-12T05:00:00.000Z""",,,"true","CF 1018 RND .25 X 144","false"
"b13fd160-8deb-402a-9efc-104356eaa7a9","60217","PART-60217-127","Bracket","16","""2025-09-11T05:00:00.000Z""","""2025-08-06T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":2.38,""compatibleMachines"":[""WJ-001""]},{""name"":""BENDING-001"",""sequence"":1,""machineType"":""BENDING-001"",""estimatedHours"":1.83,""compatibleMachines"":[""BENDING-001""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","4.21","MAREL POUL","""2025-08-06T05:00:00.000Z""","""2025-09-11T05:00:00.000Z""",,,"true","SS 304L SHT .160 (8GA) 48X96","false"
"b395efb2-4c3a-44ae-ac3b-bd7dcd53d201","60135","PART-60135-68","Pipe","1","""2025-08-27T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.2,""compatibleMachines"":[""SAW-001""]},{""name"":""OUTSOURCE"",""notes"":""Outsourced to: HQI HYD"",""sequence"":1,""machineType"":""OUTSOURCE"",""operationType"":""OUTSOURCE"",""estimatedHours"":0,""compatibleMachines"":[""OUTSOURCE-01""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]},{""name"":""VMC-002"",""sequence"":3,""machineType"":""VMC-002"",""estimatedHours"":1,""compatibleMachines"":[""VMC-002""]}]","1.20","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-08-27T05:00:00.000Z""","HQI HYD","3","true","3924482","false"
"b44bd462-1794-4a53-a6a4-ace8282735f6","60084","PART-60084-29","Plate","84","""2025-08-27T05:00:00.000Z""","""2025-07-23T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":8.65,""compatibleMachines"":[""WJ-001""]},{""name"":""TUMBLE-001"",""sequence"":1,""machineType"":""TUMBLE-001"",""estimatedHours"":2,""compatibleMachines"":[""TUMBLE-001""]}]","10.65","MAREL POUL","""2025-07-23T05:00:00.000Z""","""2025-08-27T05:00:00.000Z""",,,"true","SS 304L PLATE .25  48 X 96","false"
"b547c911-c972-4d58-a13e-6010fd741ba1","60136","PART-60136-69","HALF COUPLING, BSPP-32","10","""2025-08-28T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.2,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-005"",""sequence"":1,""machineType"":""LATHE-005"",""estimatedHours"":3.47,""compatibleMachines"":[""LATHE-005""]}]","3.67","LDJ","""2025-07-30T05:00:00.000Z""","""2025-08-28T05:00:00.000Z""",,,"true","SS 303 RND  2.75 X 144","false"
"b9577d64-6221-4d0c-957f-57b28028bee4","60139","PART-60139-72","Strip","6","""2025-09-04T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.85,""compatibleMachines"":[""WJ-001""]},{""name"":""BLAST-001"",""sequence"":1,""machineType"":""BLAST-001"",""estimatedHours"":0.5,""compatibleMachines"":[""BLAST-001""]},{""name"":""VMC-002"",""sequence"":2,""machineType"":""VMC-002"",""estimatedHours"":1.15,""compatibleMachines"":[""VMC-002""]}]","2.50","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-09-04T05:00:00.000Z""",,,"true","SS 304L PLATE .25  48 X 96","false"
"ba9988a0-e448-4380-94c8-2ef40a8dbd7d","60224","PART-60224-131","Shaft 6000DHT-Top Feed","6","""2025-09-02T05:00:00.000Z""","""2025-08-06T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.45,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-001"",""sequence"":1,""machineType"":""LATHE-001"",""estimatedHours"":4.25,""compatibleMachines"":[""LATHE-001""]},{""name"":""VMC-001"",""sequence"":2,""machineType"":""VMC-001"",""estimatedHours"":1.35,""compatibleMachines"":[""VMC-001""]},{""name"":""INSPECT-001"",""sequence"":3,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","6.05","MAREL POUL","""2025-08-06T05:00:00.000Z""","""2025-09-02T05:00:00.000Z""",,,"true","SS 303 SQ BAR 1.5 12FT","false"
"baaf82d7-f06f-4a03-b974-e2c59be5e50b","60158","PART-60158-89","Mold Thermocouple Cover","2","""2025-08-29T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.32,""compatibleMachines"":[""SAW-001""]},{""name"":""INSPECT-001"",""sequence"":1,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]},{""name"":""VMC-002"",""sequence"":2,""machineType"":""VMC-002"",""estimatedHours"":2.73,""compatibleMachines"":[""VMC-002""]}]","3.05","ACCU MOLD","""2025-07-31T05:00:00.000Z""","""2025-08-29T05:00:00.000Z""",,,"true","DELRIN BLK REC 1.5"" X 1.5"" X 12""","false"
"bc952ca3-50f0-4ee9-9910-abe26bb741cf","60070","PART-60070-22","Cutter Head","12","""2025-09-03T05:00:00.000Z""","""2025-07-23T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":2.25,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-004"",""sequence"":1,""machineType"":""LATHE-004"",""estimatedHours"":6.5,""compatibleMachines"":[""LATHE-004""]},{""name"":""VMC-004"",""sequence"":2,""machineType"":""VMC-004"",""estimatedHours"":11,""compatibleMachines"":[""VMC-004""]}]","19.75","INSTA-PRO","""2025-07-23T05:00:00.000Z""","""2025-09-03T05:00:00.000Z""",,,"true","CRS 1045 RND 8.25"" X 72""","false"
"bd93392f-fd7a-4204-9047-08cace311f5e","60194","PART-60194-118","Clamp LK 0450","3","""2025-09-01T05:00:00.000Z""","""2025-08-05T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""BENDING-001"",""sequence"":0,""machineType"":""BENDING-001"",""estimatedHours"":0.25,""compatibleMachines"":[""BENDING-001""]},{""name"":""HMC-002"",""sequence"":1,""machineType"":""HMC-002"",""estimatedHours"":5,""compatibleMachines"":[""HMC-002""]},{""name"":""HMC-002"",""sequence"":2,""machineType"":""HMC-002"",""estimatedHours"":5,""compatibleMachines"":[""HMC-002""]}]","10.25","MAREL POUL","""2025-08-05T05:00:00.000Z""","""2025-09-01T05:00:00.000Z""",,,"true","CUSTOMER PROVIDED","false"
"bd9e6e40-c4d8-4e5a-97a9-72d7619adbcd","60033","PART-60033-4","Bar - Wear Pad Mount Top","10","""2025-09-19T05:00:00.000Z""","""2025-07-21T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.43,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-004"",""sequence"":1,""machineType"":""VMC-004"",""estimatedHours"":2.33,""compatibleMachines"":[""VMC-004""]}]","2.76","VERMEER","""2025-07-21T05:00:00.000Z""","""2025-09-19T05:00:00.000Z""",,,"true","CRS 1018 FLAT .75 X 1 X 12FT","false"
"bda79a52-37aa-4814-bd5c-a301a9354f98","60209","PART-60209-125","Lever","1","""2025-09-10T05:00:00.000Z""","""2025-08-05T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WELD-001"",""sequence"":0,""machineType"":""WELD-001"",""estimatedHours"":1.25,""compatibleMachines"":[""WELD-001""]},{""name"":""BLAST-001"",""sequence"":1,""machineType"":""BLAST-001"",""estimatedHours"":0.25,""compatibleMachines"":[""BLAST-001""]}]","1.50","MAREL POUL","""2025-08-05T05:00:00.000Z""","""2025-09-10T05:00:00.000Z""",,,"true","M12 X 1.75 X 40MM SS BOLT","false"
"beab8c2c-a876-4f15-a916-7ac3353aedab","S60059","PART-S60059-156","Wheel Casting/Drive Axle","1","""2025-11-12T06:00:00.000Z""","""2025-07-22T05:00:00.000Z""","Normal","Scheduled","[{""name"":""ASSEMBLE-001"",""sequence"":0,""machineType"":""ASSEMBLE-001"",""estimatedHours"":0.06,""compatibleMachines"":[""ASSEMBLE-001""]}]","0.06","STOCK","""2025-07-22T05:00:00.000Z""","""2025-11-12T06:00:00.000Z""",,,"true","11437-002 MACHINED CASTING","false"
"bedd62ec-f3e8-4d54-b2ce-73b8bb8df95c","S60054","PART-S60054-152","Wheel Casting/Idler with Jam N","50","""2025-10-03T05:00:00.000Z""","""2025-07-22T05:00:00.000Z""","Normal","Scheduled","[{""name"":""ASSEMBLE-001"",""sequence"":0,""machineType"":""ASSEMBLE-001"",""estimatedHours"":3.1,""compatibleMachines"":[""ASSEMBLE-001""]}]","3.10","STOCK","""2025-07-22T05:00:00.000Z""","""2025-10-03T05:00:00.000Z""",,,"true","10975-005 SHAFT","false"
"bf40ce80-3237-47b1-a942-5abfd6d47cbe","60129","PART-60129-62","Guide","1","""2025-09-10T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.5,""compatibleMachines"":[""WJ-001""]},{""name"":""DEBURR-001"",""sequence"":1,""machineType"":""DEBURR-001"",""estimatedHours"":0.28,""compatibleMachines"":[""DEBURR-001""]},{""name"":""BENDING-001"",""sequence"":2,""machineType"":""BENDING-001"",""estimatedHours"":0.57,""compatibleMachines"":[""BENDING-001""]},{""name"":""OUTSOURCE"",""notes"":""Outsourced to: ADV PLATIN"",""sequence"":3,""machineType"":""OUTSOURCE"",""operationType"":""OUTSOURCE"",""estimatedHours"":0,""compatibleMachines"":[""OUTSOURCE-01""]},{""name"":""INSPECT-001"",""sequence"":4,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","1.35","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-09-10T05:00:00.000Z""","ADV PLATIN","7","true","SS 304L PLATE .25  48 X 96","false"
"bf6047af-d60a-4d94-8a7f-fe85a82fba19","S60207","PART-S60207-166","Druve Thru Arch-O-Ring Connect","8","""2025-09-16T05:00:00.000Z""","""2025-08-05T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.63,""compatibleMachines"":[""WJ-001""]},{""name"":""VMC-004"",""sequence"":1,""machineType"":""VMC-004"",""estimatedHours"":1.28,""compatibleMachines"":[""VMC-004""]}]","1.91","STOCK","""2025-08-05T05:00:00.000Z""","""2025-09-16T05:00:00.000Z""",,,"true","SS 304 SHEET .375 48 X 96","false"
"bf6a9304-82fc-4162-b671-90d642a76c70","60163","PART-60163-94","exit trap door wheel axle","85","""2025-08-28T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":4.5,""compatibleMachines"":[""SAW-001""]},{""name"":""VMC-001"",""sequence"":1,""machineType"":""VMC-001"",""estimatedHours"":12.58,""compatibleMachines"":[""VMC-001""]}]","17.08","NCS INC","""2025-07-31T05:00:00.000Z""","""2025-08-28T05:00:00.000Z""",,,"true","SS 303 RND 1.0 X 12 FT","false"
"bf6e6fb7-5dcb-4b18-aea7-b8fa0422573a","60132","PART-60132-65","PIN-SPECIAL CONNECTOR-16X70","6","""2025-08-26T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.45,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-003"",""sequence"":1,""machineType"":""LATHE-003"",""estimatedHours"":1.1,""compatibleMachines"":[""LATHE-003""]},{""name"":""WELD-001"",""sequence"":2,""machineType"":""WELD-001"",""estimatedHours"":0.5,""compatibleMachines"":[""WELD-001""]},{""name"":""INSPECT-001"",""sequence"":3,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","2.05","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-08-26T05:00:00.000Z""",,,"true","SS 304 BRG STK RND 20MM X 144","false"
"c05abbe1-d78f-4bdb-b5a0-de7fdb8a1ef2","60225","PART-60225-132","Arm Weldment","10","""2025-09-09T05:00:00.000Z""","""2025-08-06T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WELD-001"",""sequence"":0,""machineType"":""WELD-001"",""estimatedHours"":2.98,""compatibleMachines"":[""WELD-001""]},{""name"":""BLAST-001"",""sequence"":1,""machineType"":""BLAST-001"",""estimatedHours"":1.2,""compatibleMachines"":[""BLAST-001""]}]","4.18","MAREL POUL","""2025-08-06T05:00:00.000Z""","""2025-09-09T05:00:00.000Z""",,,"true","91585A781","false"
"c1b63935-8f45-4f72-88ef-514a9074f7cf","60146","PART-60146-79","Adaptor #14","40","""2025-09-05T05:00:00.000Z""","""2025-07-31T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.15,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-001"",""sequence"":1,""machineType"":""LATHE-001"",""estimatedHours"":8.41,""compatibleMachines"":[""LATHE-001""]},{""name"":""VMC-002"",""sequence"":2,""machineType"":""VMC-002"",""estimatedHours"":3.17,""compatibleMachines"":[""VMC-002""]}]","11.73","MAREL POUL","""2025-07-31T05:00:00.000Z""","""2025-09-05T05:00:00.000Z""",,,"true","SS 303 RND 1.0 X 12 FT","false"
"c2c97837-705b-4cb6-80cd-45e504aedce6","60138","PART-60138-71","Lever","24","""2025-09-04T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WELD-001"",""sequence"":0,""machineType"":""WELD-001"",""estimatedHours"":18.5,""compatibleMachines"":[""WELD-001""]},{""name"":""BLAST-001"",""sequence"":1,""machineType"":""BLAST-001"",""estimatedHours"":6,""compatibleMachines"":[""BLAST-001""]}]","24.50","MAREL POUL","""2025-07-30T05:00:00.000Z""","""2025-09-04T05:00:00.000Z""",,,"true","M12 X 1.75 X 40MM SS BOLT","false"
"c5d8bf1c-a934-453c-a89b-954045add560","60106","PART-60106-45","Plate-Rotation Encoder Gear","1","""2025-08-22T05:00:00.000Z""","""2025-07-28T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":0.4,""compatibleMachines"":[""WJ-001""]},{""name"":""VMC-002"",""sequence"":1,""machineType"":""VMC-002"",""estimatedHours"":0.63,""compatibleMachines"":[""VMC-002""]}]","1.03","VERMEER","""2025-07-28T05:00:00.000Z""","""2025-08-22T05:00:00.000Z""",,,"true","AL 6061 .5  48"" X 96""","false"
"c61f280c-1011-4143-94bf-0d4695643ad3","60232","PART-60232-138","BLADE STRIPPER-FINISHED","2000","""2025-10-06T05:00:00.000Z""","""2025-08-06T05:00:00.000Z""","Normal","Scheduled","[{""name"":""OUTSOURCE"",""notes"":""Outsourced to: FITZGERALD"",""sequence"":0,""machineType"":""OUTSOURCE"",""operationType"":""OUTSOURCE"",""estimatedHours"":0,""compatibleMachines"":[""OUTSOURCE-01""]},{""name"":""OUTSOURCE"",""notes"":""Outsourced to: A-1 LAPPIN"",""sequence"":1,""machineType"":""OUTSOURCE"",""operationType"":""OUTSOURCE"",""estimatedHours"":0,""compatibleMachines"":[""OUTSOURCE-01""]},{""name"":""INSPECT-001"",""sequence"":2,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","0.00","MAREL POUL","""2025-08-06T05:00:00.000Z""","""2025-10-06T05:00:00.000Z""","FITZGERALD","21","true","CUSTOMER PROVIDED","false"
"c672eba3-59cf-4096-bf3f-45902f2cdaa1","60108","PART-60108-47","plate carve side encoder side","100","""2025-08-28T05:00:00.000Z""","""2025-07-29T05:00:00.000Z""","Normal","Unscheduled","[{""name"":""WJ-001"",""sequence"":0,""machineType"":""WJ-001"",""estimatedHours"":6.77,""compatibleMachines"":[""WJ-001""]},{""name"":""INSPECT-001"",""sequence"":1,""machineType"":""INSPECT-001"",""estimatedHours"":0,""compatibleMachines"":[""INSPECT-001""]}]","6.77","VERMEER","""2025-07-29T05:00:00.000Z""","""2025-08-28T05:00:00.000Z""",,,"true","A36 PLATE .375 48 X 96","false"
"c80ca9c2-5888-4949-8bcc-f283aa8fc0e0","60172","PART-60172-100","Washer- Delrin","2","""2025-08-28T05:00:00.000Z""","""2025-08-04T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.15,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-003"",""sequence"":1,""machineType"":""LATHE-003"",""estimatedHours"":0.85,""compatibleMachines"":[""LATHE-003""]}]","1.00","MAREL POUL","""2025-08-04T05:00:00.000Z""","""2025-08-28T05:00:00.000Z""",,,"true","DELRIN RND 1.5 X 1FT","false"
"c8f5a16e-33ad-44cb-bcc7-7a9a6afa0371","60142","PART-60142-75","3/4""-14 NPT SS 90 Degree-Mach","4","""2025-09-08T05:00:00.000Z""","""2025-07-30T05:00:00.000Z""","Normal","Scheduled","[{""name"":""VMC-001"",""sequence"":0,""machineType"":""VMC-001"",""estimatedHours"":0.7,""compatibleMachines"":[""VMC-001""]}]","0.70","NCS INC","""2025-07-30T05:00:00.000Z""","""2025-09-08T05:00:00.000Z""",,,"true","FTG ELB SS SCG80 90DEG 3/4NPT","false"
"ca57bef1-e2da-4b9b-9fba-0a1ddb89b1ac","60180","PART-60180-105","Cap End","50","""2025-09-03T05:00:00.000Z""","""2025-08-04T05:00:00.000Z""","Normal","Scheduled","[{""name"":""SAW-001"",""sequence"":0,""machineType"":""SAW-001"",""estimatedHours"":0.15,""compatibleMachines"":[""SAW-001""]},{""name"":""LATHE-001"",""sequence"":1,""machineType"":""LATHE-001"",""estimatedHours"":6,""compatibleMachines"":[""LATHE-001""]}]","6.15","MAREL POUL","""2025-08-04T05:00:00.000Z""","""2025-09-03T05:00:00.000Z""",,,"true","SS 303 RND 1.5  12FT","false"
