Job,Customer,Est_Required_Qty,AMT Workcenter & Vendor,Vendor,Lead_Days,Order_Date,Promised_Date,Est Total Hours,Link_Material,Status,Material
59010,MAREL POUL,50,LATHE-001,,0,4/14/2025 0:00,7/15/2025 0:00,5.17,TRUE,Closed,SS 303 RND 1.625 12FT
59061,MAREL POUL,4,LATHE-001,,0,4/21/2025 0:00,5/21/2025 0:00,3,TRUE,Closed,SS 303 SQ BAR 1.5 12FT
59063,MAREL POUL,50,LATHE-001,,0,4/21/2025 0:00,5/21/2025 0:00,2.83,TRUE,Closed,SS 303 RND .875  12FT
59066,MAREL POUL,40,LATHE-001,,0,4/21/2025 0:00,7/30/2025 0:00,5.83,TRUE,Closed,SS 304 RND .75  12FT
59075,MAREL POUL,80,LATHE-001,,0,4/21/2025 0:00,9/24/2025 0:00,15.81,TRUE,Active,SS 304 RND 1.0  12FT
59079,MAREL POUL,2,LATHE-001,,0,4/21/2025 0:00,5/15/2025 0:00,2.45,TRUE,Closed,"SS 303 RND 40MM X 86"""
59101,MAREL POUL,4,LATHE-001,,0,4/23/2025 0:00,7/1/2025 0:00,2,TRUE,Closed,SS304 RND BRG STK .393 X 144
59155,MAREL POUL,40,LATHE-001,,0,4/29/2025 0:00,7/23/2025 0:00,5,TRUE,Closed,9715034
59155,MAREL POUL,40,LATHE-001,,0,4/29/2025 0:00,7/23/2025 0:00,5,TRUE,Closed,SS 303 RND .75 12FT
59187,COLEWELL,1,LATHE-001,,0,5/5/2025 0:00,6/26/2025 0:00,0.63,TRUE,Closed,CRS 1018 RND .5 X 12FT
59240,MAREL POUL,10,LATHE-001,,0,5/5/2025 0:00,6/9/2025 0:00,2.85,TRUE,Closed,SS 304 RND .75  12FT
59241,MAREL POUL,10,LATHE-001,,0,5/5/2025 0:00,6/16/2025 0:00,3.75,TRUE,Closed,SS 304L BRG STK RND 16MM X 144
59244,MAREL POUL,20,LATHE-001,,0,5/5/2025 0:00,6/9/2025 0:00,13.11,TRUE,Closed,"BRONZE 954 RND 1.25"" X 144"
59256,MAREL POUL,20,LATHE-001,,0,5/6/2025 0:00,6/9/2025 0:00,4.33,TRUE,Closed,SS 304 RND .75  12FT
59266,MAREL POUL,24,LATHE-001,,0,5/6/2025 0:00,5/30/2025 0:00,2.53,TRUE,Closed,SS 304 RND.625 12FT
59286,MAREL POUL,50,LATHE-001,,0,5/6/2025 0:00,6/12/2025 0:00,6,TRUE,Closed,SS 303 RND 1.5  12FT
59289,MAREL POUL,20,LATHE-001,,0,5/6/2025 0:00,6/12/2025 0:00,3.58,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59323,MAREL POUL,10,LATHE-001,,0,5/8/2025 0:00,6/25/2025 0:00,2.67,TRUE,Closed,SS 303 RND 1.625 12FT
59343,MAREL POUL,12,LATHE-001,,0,5/12/2025 0:00,6/18/2025 0:00,4.1,TRUE,Closed,SS 304 RND 1.0  12FT
59348,MAREL POUL,22,LATHE-001,,0,5/13/2025 0:00,6/18/2025 0:00,7.36,TRUE,Closed,SS 304 RND 1.0  12FT
59409,MAREL POUL,20,LATHE-001,,0,5/16/2025 0:00,6/20/2025 0:00,11.5,TRUE,Closed,SS 303 SQ BAR 1.5 12FT
59426,MAREL POUL,50,LATHE-001,,0,5/19/2025 0:00,6/23/2025 0:00,11.5,TRUE,Closed,SS 304 RND 1.0  12FT
59458,MAREL POUL,20,LATHE-001,,0,5/20/2025 0:00,6/19/2025 0:00,13.11,TRUE,Closed,"BRONZE 954 RND 1.25"" X 144"
59479,MAREL POUL,10,LATHE-001,,0,5/23/2025 0:00,6/19/2025 0:00,1.93,TRUE,Closed,SS 303 HEX 1.25  12FT
59486,MAREL POUL,10,LATHE-001,,0,5/27/2025 0:00,6/26/2025 0:00,1.93,TRUE,Closed,SS 303 HEX 1.25  12FT
59517,MAREL POUL,12,LATHE-001,,0,5/30/2025 0:00,7/7/2025 0:00,1.95,TRUE,Closed,9715034
59517,MAREL POUL,12,LATHE-001,,0,5/30/2025 0:00,7/7/2025 0:00,1.95,TRUE,Closed,SS 303 RND .875  12FT
59532,MAREL POUL,10,LATHE-001,,0,6/2/2025 0:00,7/9/2025 0:00,3.17,TRUE,Closed,SS 304 RND BRG STK 12MM X 144
59539,MAREL POUL,25,LATHE-001,,0,6/3/2025 0:00,7/9/2025 0:00,7.33,TRUE,Closed,SS 304 RND 1.0  12FT
59553,MAREL POUL,11,LATHE-001,,0,6/4/2025 0:00,7/2/2025 0:00,2.02,TRUE,Closed,SS 303 HEX 1.25  12FT
59562,MAREL POUL,25,LATHE-001,,0,6/5/2025 0:00,7/11/2025 0:00,7.33,TRUE,Closed,SS 304 RND 1.0  12FT
59563,MAREL POUL,80,LATHE-001,,0,6/5/2025 0:00,7/11/2025 0:00,15.81,TRUE,Closed,SS 304 RND 1.0  12FT
59564,MAREL POUL,50,LATHE-001,,0,6/5/2025 0:00,7/11/2025 0:00,11.5,TRUE,Closed,SS 304 RND 1.0  12FT
59565,MAREL POUL,12,LATHE-001,,0,6/5/2025 0:00,7/11/2025 0:00,4.1,TRUE,Closed,SS 304 RND 1.0  12FT
59588,COLEWELL,2,LATHE-001,,0,6/6/2025 0:00,7/18/2025 0:00,0.8,TRUE,Closed,CRS 1018 RND .5 X 12FT
59589,COLEWELL,1,LATHE-001,,0,6/6/2025 0:00,7/18/2025 0:00,0.63,TRUE,Closed,CRS 1018 RND .5 X 12FT
59632,MAREL POUL,12,LATHE-001,,0,6/9/2025 0:00,7/11/2025 0:00,2.4,TRUE,Closed,SS 304 RND 1.0  12FT
59634,MAREL POUL,1,LATHE-001,,0,6/9/2025 0:00,7/16/2025 0:00,1.62,TRUE,Closed,SS 303 SQ 1.0  12FT
59701,MAREL POUL,12,LATHE-001,,0,6/12/2025 0:00,7/10/2025 0:00,2.11,TRUE,Closed,SS 303 HEX 1.25  12FT
59704,MAREL POUL,2,LATHE-001,,0,6/12/2025 0:00,7/21/2025 0:00,1.99,TRUE,Closed,SS 303 SQ 1.0  12FT
59710,MAREL POUL,4,LATHE-001,,0,6/12/2025 0:00,7/21/2025 0:00,2,TRUE,Closed,SS304 RND BRG STK .393 X 144
59717,MAREL POUL,7,LATHE-001,,0,6/13/2025 0:00,7/14/2025 0:00,1.43,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59724,MAREL POUL,1,LATHE-001,,0,6/16/2025 0:00,7/14/2025 0:00,1.25,TRUE,Closed,SS 303 RND .875  12FT
59729,MAREL POUL,25,LATHE-001,,0,6/16/2025 0:00,7/30/2025 0:00,6.5,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59729,MAREL POUL,25,LATHE-001,,0,6/16/2025 0:00,7/30/2025 0:00,6.5,TRUE,Closed,SS 304 RND 1.0  12FT
59731,MAREL POUL,10,LATHE-001,,0,6/16/2025 0:00,7/10/2025 0:00,5.2,TRUE,Closed,SS 303 RND 2.5 X 12 FT
59733,MAREL POUL,4,LATHE-001,,0,6/16/2025 0:00,7/23/2025 0:00,2,TRUE,Closed,SS304 RND BRG STK .393 X 144
59734,MAREL POUL,25,LATHE-001,,0,6/16/2025 0:00,7/30/2025 0:00,2.17,TRUE,Closed,SS 303 RND 2.125 12FT
59741,MAREL POUL,10,LATHE-001,,0,6/17/2025 0:00,7/23/2025 0:00,8.91,TRUE,Closed,SS 303 SQ BAR 1.5 12FT
59742,MAREL POUL,20,LATHE-001,,0,6/17/2025 0:00,7/22/2025 0:00,13.11,TRUE,Closed,"BRONZE 954 RND 1.25"" X 144"
59745,MAREL POUL,25,LATHE-001,,0,6/17/2025 0:00,7/23/2025 0:00,7.98,TRUE,Closed,SS 303 RND 1.25 X 12 FT
59762,MAREL POUL,12,LATHE-001,,0,6/19/2025 0:00,7/30/2025 0:00,4.1,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59762,MAREL POUL,12,LATHE-001,,0,6/19/2025 0:00,7/30/2025 0:00,4.1,TRUE,Closed,SS 304 RND 1.0  12FT
59763,MAREL POUL,25,LATHE-001,,0,6/19/2025 0:00,7/31/2025 0:00,4.33,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59763,MAREL POUL,25,LATHE-001,,0,6/19/2025 0:00,7/31/2025 0:00,4.33,TRUE,Closed,SS 304 RND 1.0  12FT
59778,MAREL POUL,5,LATHE-001,,0,6/23/2025 0:00,7/23/2025 0:00,3.5,TRUE,Closed,SS 303 SQ BAR 1.5 12FT
59810,MAREL POUL,6,LATHE-001,,0,6/26/2025 0:00,7/16/2025 0:00,1.61,TRUE,Closed,SS 303 RND 2.0 X 12FT
59814,MAREL POUL,40,LATHE-001,,0,6/26/2025 0:00,8/5/2025 0:00,8.41,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59857,MAREL POUL,50,LATHE-001,,0,7/2/2025 0:00,8/1/2025 0:00,14,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59899,MAREL POUL,8,LATHE-001,,0,7/7/2025 0:00,8/4/2025 0:00,1.43,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59920,MAREL POUL,4,LATHE-001,,0,7/8/2025 0:00,8/6/2025 0:00,3,TRUE,Active,SS 303 SQ BAR 1.5 12FT
59957,MAREL POUL,12,LATHE-001,,0,7/10/2025 0:00,8/4/2025 0:00,2.6,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59963,MAREL POUL,20,LATHE-001,,0,7/10/2025 0:00,8/11/2025 0:00,13.11,TRUE,Closed,"BRONZE 954 RND 1.25"" X 144"
59976,MAREL POUL,50,LATHE-001,,0,7/14/2025 0:00,8/11/2025 0:00,12.67,TRUE,Active,SS 303 RND 1.0 X 12 FT
60146,MAREL POUL,40,LATHE-001,,0,7/31/2025 0:00,9/5/2025 0:00,8.41,TRUE,Active,SS 303 RND 1.0 X 12 FT
59022,MAREL POUL,15,LATHE-002,,0,4/15/2025 0:00,5/13/2025 0:00,4.75,TRUE,Closed,SS 304L BRG STK RND 16MM X 144
59474,BW CONVERT,6,LATHE-002,,0,5/22/2025 0:00,7/3/2025 0:00,1.9,TRUE,Closed,"AL 6061 RND 3"" X 144"
59485,MAREL POUL,10,LATHE-002,,0,5/27/2025 0:00,6/20/2025 0:00,1.75,TRUE,Closed,"ACETAL RND 2.5"" X 120"""
59568,MAREL POUL,10,LATHE-002,,0,6/5/2025 0:00,7/3/2025 0:00,6,TRUE,Closed,SS 303 RND 3.75  12FT
59660,MAREL POUL,9,LATHE-002,,0,6/10/2025 0:00,8/1/2025 0:00,5.17,TRUE,Closed,SS 316 RND 1.5 12FT
58423,MAREL POUL,75,LATHE-003,,0,2/25/2025 0:00,5/23/2025 0:00,2.38,TRUE,Closed,SS 303 RND 1.0 X 12 FT
58583,MAREL POUL,40,LATHE-003,,0,3/11/2025 0:00,6/30/2025 0:00,3.8,TRUE,Closed,SS 303 RND 1.5  12FT
58606,MAREL POUL,30,LATHE-003,,0,3/12/2025 0:00,6/2/2025 0:00,3,TRUE,Closed,SS 303 BRG STK RND .75 X 144
58607,MAREL POUL,275,LATHE-003,,0,3/12/2025 0:00,8/20/2025 0:00,4.89,TRUE,Active,9746208
58607,MAREL POUL,275,LATHE-003,,0,3/12/2025 0:00,8/20/2025 0:00,4.89,TRUE,Active,SS 303 RND 1.0 X 12 FT
58608,MAREL POUL,10,LATHE-003,,0,3/12/2025 0:00,5/16/2025 0:00,3.1,TRUE,Closed,SS 303 RND .875  12FT
58689,MAREL POUL,12,LATHE-003,,0,3/19/2025 0:00,6/11/2025 0:00,1.83,TRUE,Closed,SS 303 HEX .875 X 144
58696,MAREL POUL,10,LATHE-003,,0,3/19/2025 0:00,5/28/2025 0:00,2.3,TRUE,Closed,SS 303 RND 1.312 12FT
58711,MAREL POUL,12,LATHE-003,,0,3/20/2025 0:00,5/23/2025 0:00,1.3,TRUE,Closed,SS 303 RND .75 12FT
58718,MAREL POUL,10,LATHE-003,,0,3/20/2025 0:00,5/28/2025 0:00,2,TRUE,Closed,SS 303 RND .75 12FT
58763,MAREL POUL,20,LATHE-003,,0,3/24/2025 0:00,5/1/2025 0:00,2.17,TRUE,Closed,SS 304 RND 2.00 X 144
58764,MAREL POUL,5,LATHE-003,,0,3/24/2025 0:00,5/30/2025 0:00,1.13,TRUE,Closed,SS 304 RND 1.0  12FT
58809,MAREL POUL,34,LATHE-003,,0,3/26/2025 0:00,6/4/2025 0:00,1.63,TRUE,Closed,SS 303 RND .625 X 12FT
58833,VERMEER,4,LATHE-003,,0,3/31/2025 0:00,5/14/2025 0:00,0.77,TRUE,Closed,CARB STL 1045 1.25 12FT
58849,MAREL POUL,15,LATHE-003,,0,4/1/2025 0:00,5/14/2025 0:00,0.35,TRUE,Closed,"SS 304 TUBE 1.375""ODW16GA X20F"
58854,FREUND,32,LATHE-003,,0,4/2/2025 0:00,6/5/2025 0:00,1.78,TRUE,Closed,SS 303 RND 1.25 X 12 FT
58856,MAREL POUL,12,LATHE-003,,0,4/2/2025 0:00,6/10/2025 0:00,2.08,TRUE,Closed,SS 303 RND .5  12FT
58902,MAREL POUL,30,LATHE-003,,0,4/7/2025 0:00,8/4/2025 0:00,1.06,TRUE,Closed,SS 304 RND .50 12FT
58914,VERMEER,7,LATHE-003,,0,4/7/2025 0:00,5/29/2025 0:00,0.97,TRUE,Closed,CARB STL 1045 1.25 12FT
58963,MAREL POUL,12,LATHE-003,,0,4/10/2025 0:00,6/24/2025 0:00,1.78,TRUE,Closed,"SS 303 HEX 1"" X 144"""
58966,MAREL POUL,12,LATHE-003,,0,4/10/2025 0:00,7/1/2025 0:00,1.83,TRUE,Closed,SS 303 HEX .875 X 144
58969,MAREL POUL,10,LATHE-003,,0,4/10/2025 0:00,6/11/2025 0:00,2.3,TRUE,Closed,SS 303 RND 1.312 12FT
58981,MAREL POUL,50,LATHE-003,,0,4/10/2025 0:00,6/30/2025 0:00,1.92,TRUE,Closed,DELRIN RND 1.25 OD 1FT
58982,MAREL POUL,60,LATHE-003,,0,4/10/2025 0:00,7/15/2025 0:00,3.83,TRUE,Closed,SS 303 RND 1.25 X 12 FT
58987,MAREL POUL,8,LATHE-003,,0,4/10/2025 0:00,6/19/2025 0:00,1.03,TRUE,Closed,SS 303 RND .75 12FT
58994,MAREL POUL,10,LATHE-003,,0,4/10/2025 0:00,6/6/2025 0:00,3.1,TRUE,Closed,SS 303 RND .875  12FT
59019,MAREL POUL,10,LATHE-003,,0,4/15/2025 0:00,5/13/2025 0:00,0.67,TRUE,Closed,SS 304L BRG STK RND 16MM X 144
59039,MAREL POUL,2,LATHE-003,,0,4/17/2025 0:00,5/15/2025 0:00,0.85,TRUE,Closed,DELRIN RND 1.5 X 1FT
59046,MAREL POUL,10,LATHE-003,,0,4/17/2025 0:00,5/19/2025 0:00,0.92,TRUE,Closed,SS 304 RND.625 12FT
59047,MAREL POUL,10,LATHE-003,,0,4/17/2025 0:00,6/5/2025 0:00,1.5,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59082,MAREL POUL,7,LATHE-003,,0,4/21/2025 0:00,6/30/2025 0:00,0.72,TRUE,Closed,SS 316L RND .375 12FT
59149,MAREL POUL,75,LATHE-003,,0,4/29/2025 0:00,5/27/2025 0:00,2.38,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59153,MAREL POUL,6,LATHE-003,,0,4/29/2025 0:00,5/27/2025 0:00,1.1,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59154,MAREL POUL,40,LATHE-003,,0,4/29/2025 0:00,5/27/2025 0:00,2.5,TRUE,Closed,SS 304 RND .50 12FT
59164,MAREL POUL,5,LATHE-003,,0,4/29/2025 0:00,6/16/2025 0:00,1.37,TRUE,Closed,SS 303 RND .8125 X 12FT
59165,MAREL POUL,5,LATHE-003,,0,4/29/2025 0:00,6/16/2025 0:00,0.77,TRUE,Closed,SS 303 RND .625 X 12FT
59252,MAREL POUL,20,LATHE-003,,0,5/6/2025 0:00,6/9/2025 0:00,3.71,TRUE,Closed,SS 304 RND 17MM BRG. STK X 144
59253,MAREL POUL,75,LATHE-003,,0,5/6/2025 0:00,6/9/2025 0:00,2.38,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59263,VERMEER,6,LATHE-003,,0,5/6/2025 0:00,6/25/2025 0:00,0.9,TRUE,Closed,CARB STL 1045 1.25 12FT
59292,MAREL POUL,5,LATHE-003,,0,5/6/2025 0:00,6/16/2025 0:00,1.37,TRUE,Closed,SS 303 RND .8125 X 12FT
59311,MAREL POUL,5,LATHE-003,,0,5/7/2025 0:00,6/4/2025 0:00,0.6,TRUE,Closed,ACETAL RND 1.0 1FT
59312,MAREL POUL,3,LATHE-003,,0,5/7/2025 0:00,6/4/2025 0:00,0.61,TRUE,Closed,SS 303 HEX .6875 X 144
59313,MAREL POUL,250,LATHE-003,,0,5/7/2025 0:00,6/4/2025 0:00,4.52,TRUE,Closed,SS 316 RND .625 12FT
59321,MAREL POUL,5,LATHE-003,,0,5/8/2025 0:00,6/26/2025 0:00,0.77,TRUE,Closed,SS 303 RND .625 X 12FT
59326,MAREL POUL,50,LATHE-003,,0,5/8/2025 0:00,6/5/2025 0:00,2.28,TRUE,Closed,DELRIN RND 1.25 OD 1FT
59354,MAREL POUL,12,LATHE-003,,0,5/13/2025 0:00,6/20/2025 0:00,2.08,TRUE,Closed,SS 303 RND .5  12FT
59355,MAREL POUL,25,LATHE-003,,0,5/13/2025 0:00,6/10/2025 0:00,2.17,TRUE,Closed,DELRIN RND 1.625 OD 1FT
59361,MAREL POUL,2,LATHE-003,,0,5/13/2025 0:00,6/20/2025 0:00,0.67,TRUE,Closed,89325K92
59365,MAREL POUL,32,LATHE-003,,0,5/13/2025 0:00,6/11/2025 0:00,2.62,TRUE,Closed,DELRIN RND 1.375 X 1FT
59388,MAREL POUL,75,LATHE-003,,0,5/15/2025 0:00,6/18/2025 0:00,1.73,TRUE,Closed,DELRIN RND 1.25 OD 1FT
59394,MAREL POUL,2,LATHE-003,,0,5/15/2025 0:00,6/12/2025 0:00,0.55,TRUE,Closed,SS 303 RND .5  12FT
59395,MAREL POUL,2,LATHE-003,,0,5/15/2025 0:00,6/12/2025 0:00,0.55,TRUE,Closed,SS 303 RND .5  12FT
59411,MAREL POUL,2,LATHE-003,,0,5/16/2025 0:00,6/18/2025 0:00,0.67,TRUE,Closed,1272T55
59412,MAREL POUL,4,LATHE-003,,0,5/16/2025 0:00,6/18/2025 0:00,0.83,TRUE,Closed,1272T55
59462,MAREL POUL,35,LATHE-003,,0,5/20/2025 0:00,6/17/2025 0:00,1.13,TRUE,Closed,SS 303 RND 1.187  12FT
59469,MAREL POUL,7,LATHE-003,,0,5/21/2025 0:00,6/26/2025 0:00,0.72,TRUE,Closed,SS 316L RND .375 12FT
59482,MAREL POUL,10,LATHE-003,,0,5/23/2025 0:00,6/23/2025 0:00,0.67,TRUE,Closed,SS 304L BRG STK RND 16MM X 144
59496,MAREL POUL,3,LATHE-003,,0,5/28/2025 0:00,6/25/2025 0:00,1.05,TRUE,Closed,1272T38
59502,MAREL POUL,2,LATHE-003,,0,5/29/2025 0:00,6/25/2025 0:00,0.85,TRUE,Closed,DELRIN RND 1.5 X 1FT
59504,MAREL POUL,7,LATHE-003,,0,5/29/2025 0:00,6/25/2025 0:00,1.1,TRUE,Closed,DELRIN RND 1.5 X 1FT
59509,MAREL POUL,4,LATHE-003,,0,5/29/2025 0:00,6/26/2025 0:00,0.83,TRUE,Closed,DELRIN RND 1.0 X 1FT
59510,MAREL POUL,4,LATHE-003,,0,5/29/2025 0:00,7/2/2025 0:00,1.59,TRUE,Closed,DELRIN RND 1.25 OD 1FT
59512,MAREL POUL,11,LATHE-003,,0,5/29/2025 0:00,6/26/2025 0:00,1.6,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59530,MAREL POUL,2,LATHE-003,,0,6/2/2025 0:00,6/26/2025 0:00,0.85,TRUE,Closed,SS 304 BRG STK RND 30MM  X 144
59549,MAREL POUL,15,LATHE-003,,0,6/4/2025 0:00,7/2/2025 0:00,0.8,TRUE,Closed,"SS 304 TUBE 1.375""ODW16GA X20F"
59551,MAREL POUL,20,LATHE-003,,0,6/4/2025 0:00,7/2/2025 0:00,1.98,TRUE,Closed,SS 303 .5 HEX  12FT
59552,MAREL POUL,0,LATHE-003,,0,6/4/2025 0:00,7/2/2025 0:00,0.75,TRUE,Closed,9745374
59552,MAREL POUL,0,LATHE-003,,0,6/4/2025 0:00,7/2/2025 0:00,0.75,TRUE,Closed,DELRIN RND 1.0 X 1FT
59569,MAREL POUL,10,LATHE-003,,0,6/5/2025 0:00,7/18/2025 0:00,2.08,TRUE,Closed,SS 303 RND .625 X 12FT
59575,MAREL POUL,10,LATHE-003,,0,6/5/2025 0:00,7/11/2025 0:00,2,TRUE,Closed,SS 303 RND .75 12FT
59585,MAREL POUL,35,LATHE-003,,0,6/5/2025 0:00,7/7/2025 0:00,1.13,TRUE,Closed,SS 303 RND 1.187  12FT
59702,MAREL POUL,114,LATHE-003,,0,6/12/2025 0:00,7/11/2025 0:00,7.2,TRUE,Closed,SS 303 RND 1.5  12FT
59702R,MAREL POUL,114,LATHE-003,,0,7/17/2025 0:00,7/31/2025 0:00,7.2,TRUE,Closed,SS 303 RND 1.5  12FT
59703,MAREL POUL,50,LATHE-003,,0,6/12/2025 0:00,7/15/2025 0:00,2.28,TRUE,Closed,DELRIN RND 1.25 OD 1FT
59707,MAREL POUL,400,LATHE-003,,0,6/12/2025 0:00,8/8/2025 0:00,7.76,TRUE,Active,SS 303 RND 1.312 12FT
59708,MAREL POUL,5,LATHE-003,,0,6/12/2025 0:00,7/21/2025 0:00,1.37,TRUE,Closed,SS 303 RND .8125 X 12FT
59709,MAREL POUL,5,LATHE-003,,0,6/12/2025 0:00,7/21/2025 0:00,0.77,TRUE,Closed,SS 303 RND .625 X 12FT
59718,NCS INC,1,LATHE-003,,0,6/13/2025 0:00,7/11/2025 0:00,0.82,TRUE,Closed,SS 304 RND TUB .840 X .147 WAL
59761,MAREL POUL,10,LATHE-003,,0,6/19/2025 0:00,7/17/2025 0:00,1.26,TRUE,Closed,"SS 304 HEX 0.6875 X 12"""
59774,MAREL POUL,5,LATHE-003,,0,6/23/2025 0:00,7/18/2025 0:00,1.06,TRUE,Closed,SS 303 25MM BRG STOCK X 12'
59774,MAREL POUL,5,LATHE-003,,0,6/23/2025 0:00,7/18/2025 0:00,1.06,TRUE,Closed,SS 304 BRG STK RND 25MM X 144
59781,MAREL POUL,40,LATHE-003,,0,6/23/2025 0:00,7/23/2025 0:00,3.8,TRUE,Closed,SS 303 RND 1.5  12FT
59783,MAREL POUL,2,LATHE-003,,0,6/23/2025 0:00,7/17/2025 0:00,0.72,TRUE,Closed,SS 303 HEX .875 X 144
59796,MAREL POUL,10,LATHE-003,,0,6/24/2025 0:00,7/21/2025 0:00,1.58,TRUE,Closed,SS 304 RND.625 12FT
59815,MAREL POUL,3,LATHE-003,,0,6/26/2025 0:00,8/5/2025 0:00,2,TRUE,Closed,SS 303 RND .75 12FT
59840,MAREL POUL,175,LATHE-003,,0,6/30/2025 0:00,7/30/2025 0:00,8.4,TRUE,Closed,DELRIN RND 1.375 X 1FT
59842,VERMEER,25,LATHE-003,,0,6/30/2025 0:00,8/12/2025 0:00,2.42,TRUE,Active,CRS 1045 RND 1.5 X 144
59863,BRATNEYCOM,10,LATHE-003,,0,7/2/2025 0:00,7/16/2025 0:00,1.75,TRUE,Closed,SS 304 RND .50 12FT
59889,MAREL POUL,8,LATHE-003,,0,7/7/2025 0:00,7/31/2025 0:00,1.55,TRUE,Closed,DELRIN RND 1.25 OD 1FT
59890,MAREL POUL,9,LATHE-003,,0,7/7/2025 0:00,8/4/2025 0:00,1.4,TRUE,Active,SS 304 BRG STK RND 20MM X 144
59891,MAREL POUL,400,LATHE-003,,0,7/7/2025 0:00,8/11/2025 0:00,6.95,TRUE,Active,SS 303 RND 1.0 X 12 FT
59919,MAREL POUL,5,LATHE-003,,0,7/8/2025 0:00,8/6/2025 0:00,0.67,TRUE,Active,DELRIN RND 1.0 X 1FT
59965,MAREL POUL,3,LATHE-003,,0,7/10/2025 0:00,8/7/2025 0:00,1.05,TRUE,Active,"SS 304 RND .315 X 144"""
60088,MAREL POUL,20,LATHE-003,,0,7/23/2025 0:00,8/19/2025 0:00,0.96,TRUE,Active,SS 304 BRG STK RND 20MM X 144
S59051,STOCK,70,LATHE-003,,0,4/17/2025 0:00,6/30/2025 0:00,6.83,TRUE,Active,"AL 6061 RND 1.625 X 144"""
57710,BRIDGE AME,50,LATHE-004,,0,12/16/2024 0:00,8/12/2025 0:00,3,TRUE,Active,A2 TOOL SEEL RND 4.0 X 40
58609,MAREL POUL,3,LATHE-004,,0,3/12/2025 0:00,6/13/2025 0:00,1.94,TRUE,Closed,SS 316 RND 1.25 X 12FT
58688,MAREL POUL,5,LATHE-004,,0,3/19/2025 0:00,6/11/2025 0:00,2,TRUE,Closed,SS 303 RND 1.375  12FT
58690,MAREL POUL,10,LATHE-004,,0,3/19/2025 0:00,6/24/2025 0:00,6,TRUE,Closed,SS 303 RND 1.5  12FT
58691,MAREL POUL,5,LATHE-004,,0,3/19/2025 0:00,6/17/2025 0:00,1.33,TRUE,Closed,SS 304L PLATE .25  48 X 96
58692,MAREL POUL,10,LATHE-004,,0,3/19/2025 0:00,6/17/2025 0:00,5.17,TRUE,Closed,SS 303 RND 2.25 12FT
58693,MAREL POUL,11,LATHE-004,,0,3/19/2025 0:00,6/13/2025 0:00,9.75,TRUE,Closed,SS 303 RND 3.75  12FT
58699,MAREL POUL,4,LATHE-004,,0,3/19/2025 0:00,5/21/2025 0:00,1.67,TRUE,Closed,SS 304 RND 2.00 X 144
58700,MAREL POUL,4,LATHE-004,,0,3/19/2025 0:00,5/27/2025 0:00,1.8,TRUE,Closed,SS 303 RND 2.0 X 12FT
58710,MAREL POUL,17,LATHE-004,,0,3/20/2025 0:00,6/9/2025 0:00,5.5,TRUE,Closed,SS 303 RND 3.0 X 12FT
58715,MAREL POUL,14,LATHE-004,,0,3/20/2025 0:00,5/29/2025 0:00,5,TRUE,Closed,"SS 303 RND 7.0"" X 40"""
58753,BRIDGE AME,6,LATHE-004,,0,3/24/2025 0:00,5/21/2025 0:00,4.75,TRUE,Closed,89095K36
58811,MAREL POUL,20,LATHE-004,,0,3/26/2025 0:00,7/28/2025 0:00,7.78,TRUE,Closed,"SS 303 RND 5.25"" X 72"""
58939,MAREL POUL,20,LATHE-004,,0,4/8/2025 0:00,6/2/2025 0:00,11.25,TRUE,Closed,SS 316L RND 1.375 12FT
58965,MAREL POUL,5,LATHE-004,,0,4/10/2025 0:00,7/1/2025 0:00,2,TRUE,Closed,SS 303 RND 1.375  12FT
58967,MAREL POUL,5,LATHE-004,,0,4/10/2025 0:00,7/1/2025 0:00,1.33,TRUE,Closed,SS 304L PLATE .25  48 X 96
58974,MAREL POUL,8,LATHE-004,,0,4/10/2025 0:00,6/4/2025 0:00,2.33,TRUE,Closed,SS 304 RND 2.00 X 144
58977,MAREL POUL,8,LATHE-004,,0,4/10/2025 0:00,6/6/2025 0:00,2.6,TRUE,Closed,SS 303 RND 2.0 X 12FT
58979,MAREL POUL,10,LATHE-004,,0,4/10/2025 0:00,7/10/2025 0:00,6,TRUE,Closed,SS 303 RND 1.5  12FT
58993,MAREL POUL,7,LATHE-004,,0,4/10/2025 0:00,6/24/2025 0:00,3.25,TRUE,Closed,"SS 303 RND 7.0"" X 40"""
59026,WEILER,125,LATHE-004,,0,4/15/2025 0:00,5/5/2025 0:00,64,TRUE,Closed,CUSTOMER PROVIDED
59069,NCS INC,50,LATHE-004,,0,4/21/2025 0:00,5/16/2025 0:00,6,TRUE,Canceled,SS 303 RND 1.25 X 12 FT
